date,price,open,high,low,vol.,change_%,volume,date_ddmmyyyy,ret_close,ret_reported
2021-02-03,135.14,133.65,135.75,133.51,10.60M,0.0115,10600000.0,03/02/2021,0.011451238679739406,0.0115
2021-02-04,138.25,135.47,138.66,135.47,12.42M,0.023,12420000.0,04/02/2021,0.02301317152582527,0.023
2021-02-05,137.98,139.39,139.49,137.38,10.05M,-0.002,10050000.0,05/02/2021,-0.0019529837251357485,-0.002
2021-02-08,140.14,138.2,140.3,138.18,10.14M,0.0157,10140000.0,08/02/2021,0.0156544426728511,0.0157
2021-02-09,139.58,139.43,139.98,138.54,8.61M,-0.004,8610000.0,09/02/2021,-0.003996003996003861,-0.004
2021-02-10,139.66,140.0,140.87,139.04,10.32M,0.0006,10320000.0,10/02/2021,0.0005731480154749224,0.0006
2021-02-11,139.27,139.66,140.55,138.22,9.20M,-0.0028,9200000.0,11/02/2021,-0.00279249606186438,-0.0028
2021-02-12,141.25,139.05,141.61,139.0,8.32M,0.0142,8320000.0,12/02/2021,0.014216988583327206,0.0142
2021-02-16,144.65,143.55,145.32,142.4,12.13M,0.0241,12130000.0,16/02/2021,0.024070796460176958,0.0241
2021-02-17,145.1,143.95,145.38,143.12,10.83M,0.0031,10830000.0,17/02/2021,0.003110957483581034,0.0031
2021-02-18,145.59,144.0,145.79,143.4,10.59M,0.0034,10590000.0,18/02/2021,0.0033769813921433744,0.0034
2021-02-19,148.02,145.86,148.84,145.86,11.97M,0.0167,11970000.0,19/02/2021,0.016690706779311837,0.0167
2021-02-22,149.41,146.87,150.19,146.79,11.49M,0.0094,11490000.0,22/02/2021,0.009390622888798772,0.0094
2021-02-23,150.61,151.51,152.31,149.59,16.23M,0.008,16230000.0,23/02/2021,0.008031590924302279,0.008
2021-02-24,153.26,150.11,153.76,150.11,15.06M,0.0176,15060000.0,24/02/2021,0.017595113206294144,0.0176
2021-02-25,151.18,154.27,154.9,150.59,18.13M,-0.0136,18130000.0,25/02/2021,-0.01357170820827347,-0.0136
2021-02-26,147.17,150.3,150.87,146.51,19.83M,-0.0265,19830000.0,26/02/2021,-0.02652467257573765,-0.0265
2021-03-01,150.5,149.52,151.38,148.48,14.85M,0.0226,14850000.0,01/03/2021,0.022626894068084713,0.0226
2021-03-02,150.01,150.08,151.78,149.84,14.22M,-0.0033,14220000.0,02/03/2021,-0.0032558139534883956,-0.0033
2021-03-03,152.91,151.23,154.98,150.82,14.32M,0.0193,14320000.0,03/03/2021,0.019332044530364634,0.0193
2021-03-04,150.56,152.61,154.38,148.62,20.09M,-0.0154,20090000.0,04/03/2021,-0.01536851742855272,-0.0154
2021-03-05,150.91,153.22,153.49,147.97,18.47M,0.0023,18470000.0,05/03/2021,0.002324654622741784,0.0023
2021-03-08,152.91,152.47,155.46,150.75,17.13M,0.0133,17130000.0,08/03/2021,0.013252932211251789,0.0133
2021-03-09,151.83,151.5,154.25,149.82,16.24M,-0.0071,16239999.999999998,09/03/2021,-0.007062978222483696,-0.0071
2021-03-10,155.13,151.91,156.16,151.51,14.34M,0.0217,14340000.0,10/03/2021,0.021734835012843234,0.0217
2021-03-11,154.32,154.11,156.15,153.36,11.77M,-0.0052,11770000.0,11/03/2021,-0.00522142719009866,-0.0052
2021-03-12,156.15,156.86,157.63,155.07,12.85M,0.0119,12850000.0,12/03/2021,0.011858475894245712,0.0119
2021-03-15,155.37,156.35,156.92,153.96,12.10M,-0.005,12100000.0,15/03/2021,-0.0049951969260326745,-0.005
2021-03-16,153.51,154.09,154.6,152.19,12.81M,-0.012,12810000.0,16/03/2021,-0.011971423054643826,-0.012
2021-03-17,155.09,155.34,156.88,153.05,13.95M,0.0103,13950000.0,17/03/2021,0.010292489088658874,0.0103
2021-03-18,157.65,157.6,161.69,157.11,21.90M,0.0165,21900000.0,18/03/2021,0.01650654458701406,0.0165
2021-03-19,155.14,155.51,155.94,151.19,54.42M,-0.0159,54420000.0,19/03/2021,-0.015921344751030908,-0.0159
2021-03-22,150.97,152.8,153.97,150.61,19.94M,-0.0269,19940000.0,22/03/2021,-0.026878948046925255,-0.0269
2021-03-23,149.46,150.33,152.12,148.96,17.08M,-0.01,17080000.0,23/03/2021,-0.010001987149764746,-0.01
2021-03-24,150.62,150.0,153.18,149.86,13.08M,0.0078,13080000.0,24/03/2021,0.007761273919443257,0.0078
2021-03-25,152.55,150.0,152.97,149.33,15.61M,0.0128,15610000.0,25/03/2021,0.012813703359447759,0.0128
2021-03-26,155.09,154.3,155.45,152.55,16.75M,0.0167,16750000.0,26/03/2021,0.016650278597181156,0.0167
2021-03-29,152.68,152.12,153.73,151.04,17.57M,-0.0155,17570000.0,29/03/2021,-0.015539364240118592,-0.0155
2021-03-30,154.48,154.46,155.87,153.88,13.18M,0.0118,13180000.0,30/03/2021,0.011789363374377748,0.0118
2021-03-31,152.23,153.28,154.49,152.12,16.74M,-0.0146,16739999.999999998,31/03/2021,-0.014564992232004137,-0.0146
2021-04-01,153.71,151.9,153.79,151.55,16.56M,0.0097,16559999.999999998,01/04/2021,0.009722130986008048,0.0097
2021-04-05,153.62,154.4,154.94,152.6,13.51M,-0.0006,13510000.0,05/04/2021,-0.0005855181835925372,-0.0006
2021-04-06,152.54,152.79,154.28,151.86,13.07M,-0.007,13070000.0,06/04/2021,-0.007030334591850096,-0.007
2021-04-07,154.93,153.1,155.23,152.65,16.90M,0.0157,16900000.0,07/04/2021,0.01566802150255686,0.0157
2021-04-08,155.12,154.0,155.5,152.31,12.34M,0.0012,12340000.0,08/04/2021,0.0012263602917446104,0.0012
2021-04-09,156.28,155.81,157.04,154.97,12.12M,0.0075,12120000.0,09/04/2021,0.007478081485301713,0.0075
2021-04-12,155.95,155.58,157.25,155.57,12.27M,-0.0021,12270000.0,12/04/2021,-0.002111594573841913,-0.0021
2021-04-13,154.09,154.75,155.2,152.43,16.11M,-0.0119,16110000.0,13/04/2021,-0.011926899647322742,-0.0119
2021-04-14,151.21,151.47,153.83,150.93,19.94M,-0.0187,19940000.0,14/04/2021,-0.018690375754429223,-0.0187
2021-04-15,152.17,151.25,152.2,149.32,17.69M,0.0063,17690000.0,15/04/2021,0.006348786455922184,0.0063
2021-04-16,153.3,153.87,154.51,152.69,13.77M,0.0074,13770000.0,16/04/2021,0.007425905237563368,0.0074
2021-04-19,152.65,153.42,153.88,152.22,11.90M,-0.0042,11900000.0,19/04/2021,-0.004240052185257692,-0.0042
2021-04-20,149.27,151.74,151.75,148.65,13.72M,-0.0221,13720000.0,20/04/2021,-0.022142155257124152,-0.0221
2021-04-21,150.54,147.79,150.61,146.79,12.24M,0.0085,12240000.0,21/04/2021,0.00850807262008435,0.0085
2021-04-22,147.37,150.23,150.3,147.26,15.26M,-0.0211,15260000.0,22/04/2021,-0.02105752623887336,-0.0211
2021-04-23,150.19,147.18,151.13,146.69,14.04M,0.0191,14040000.0,23/04/2021,0.01913550926240082,0.0191
2021-04-26,150.56,150.78,152.46,150.38,10.80M,0.0025,10800000.0,26/04/2021,0.0024635461748452325,0.0025
2021-04-27,151.25,150.5,151.57,150.11,12.82M,0.0046,12820000.0,27/04/2021,0.004582890541976692,0.0046
2021-04-28,152.23,152.43,152.89,151.4,8.94M,0.0065,8940000.0,28/04/2021,0.006479338842975135,0.0065
2021-04-29,155.19,153.54,155.28,153.2,12.98M,0.0194,12980000.0,29/04/2021,0.019444261972016097,0.0194
2021-04-30,153.81,154.1,154.49,153.01,11.71M,-0.0089,11710000.0,30/04/2021,-0.00889232553643915,-0.0089
2021-05-03,153.36,154.85,155.48,153.13,11.80M,-0.0029,11800000.0,03/05/2021,-0.0029256875365710755,-0.0029
2021-05-04,155.48,152.87,155.64,152.14,12.98M,0.0138,12980000.0,04/05/2021,0.013823682837767137,0.0138
2021-05-05,157.52,156.0,158.28,154.63,10.51M,0.0131,10510000.0,05/05/2021,0.013120658605608515,0.0131
2021-05-06,160.69,158.07,160.82,157.16,13.54M,0.0201,13540000.0,06/05/2021,0.020124428643981673,0.0201
2021-05-07,161.24,157.22,161.5,157.02,14.26M,0.0034,14260000.0,07/05/2021,0.0034227394361814323,0.0034
2021-05-10,161.22,161.5,163.73,161.12,14.01M,-0.0001,14010000.0,10/05/2021,-0.00012403870007449136,-0.0001
2021-05-11,158.54,161.08,162.39,158.04,15.45M,-0.0166,15450000.0,11/05/2021,-0.01662324773601298,-0.0166
2021-05-12,157.45,159.61,160.78,157.03,14.38M,-0.0069,14380000.0,12/05/2021,-0.0068752365333669685,-0.0069
2021-05-13,161.5,158.18,162.44,157.68,15.40M,0.0257,15400000.0,13/05/2021,0.02572245157192765,0.0257
2021-05-14,164.01,162.39,164.45,161.99,10.58M,0.0155,10580000.0,14/05/2021,0.015541795665634517,0.0155
2021-05-17,164.67,163.37,164.85,163.03,9.89M,0.004,9890000.0,17/05/2021,0.004024144869215318,0.004
2021-05-18,162.35,164.68,165.5,162.24,11.10M,-0.0141,11100000.0,18/05/2021,-0.0140887836278617,-0.0141
2021-05-19,161.11,161.0,161.18,158.64,13.28M,-0.0076,13280000.0,19/05/2021,-0.007637819525715961,-0.0076
2021-05-20,160.83,160.83,161.86,159.52,10.43M,-0.0017,10430000.0,20/05/2021,-0.0017379430202967283,-0.0017
2021-05-21,162.66,161.34,163.22,160.94,10.25M,0.0114,10250000.0,21/05/2021,0.011378474165267605,0.0114
2021-05-24,163.54,163.36,164.22,162.12,9.44M,0.0054,9440000.0,24/05/2021,0.0054100577892535195,0.0054
2021-05-25,161.85,163.85,165.7,161.56,12.61M,-0.0103,12610000.0,25/05/2021,-0.010333863275039712,-0.0103
2021-05-26,161.83,163.57,163.74,161.31,13.06M,-0.0001,13060000.0,26/05/2021,-0.0001235712079084017,-0.0001
2021-05-27,164.35,163.95,164.75,162.57,15.71M,0.0156,15710000.0,27/05/2021,0.015571896434529942,0.0156
2021-05-28,164.24,164.68,164.94,163.26,10.29M,-0.0007,10290000.0,28/05/2021,-0.0006693033160936057,-0.0007
2021-06-01,166.05,165.87,166.91,165.48,9.45M,0.011,9450000.0,01/06/2021,0.011020457866536715,0.011
2021-06-02,166.06,167.26,167.44,165.53,10.50M,0.0001,10500000.0,02/06/2021,6.022282445039551e-05,0.0001
2021-06-03,166.17,165.41,167.25,164.66,13.35M,0.0007,13350000.0,03/06/2021,0.0006624111766830865,0.0007
2021-06-04,166.44,166.21,166.67,165.03,8.51M,0.0016,8510000.0,04/06/2021,0.0016248420292472865,0.0016
2021-06-07,165.66,167.0,167.1,165.14,7.27M,-0.0047,7270000.0,07/06/2021,-0.004686373467916338,-0.0047
2021-06-08,165.0,164.49,165.76,163.16,10.37M,-0.004,10370000.0,08/06/2021,-0.003984063745019917,-0.004
2021-06-09,162.94,164.14,164.22,162.28,12.38M,-0.0125,12380000.0,09/06/2021,-0.012484848484848543,-0.0125
2021-06-10,160.4,164.36,165.24,160.31,12.12M,-0.0156,12120000.0,10/06/2021,-0.0155885602062108,-0.0156
2021-06-11,160.29,160.43,161.2,159.06,13.68M,-0.0007,13680000.0,11/06/2021,-0.000685785536159722,-0.0007
2021-06-14,157.57,160.15,160.33,156.66,19.92M,-0.017,19920000.0,14/06/2021,-0.01696924324661553,-0.017
2021-06-15,155.18,156.7,156.92,154.13,24.49M,-0.0152,24490000.0,15/06/2021,-0.015167861902646407,-0.0152
2021-06-16,156.27,154.73,157.62,153.11,25.32M,0.007,25320000.0,16/06/2021,0.007024101043948905,0.007
2021-06-17,151.76,157.1,157.46,151.25,29.72M,-0.0289,29720000.0,17/06/2021,-0.028860305880847426,-0.0289
2021-06-18,147.92,149.3,149.7,147.56,43.60M,-0.0253,43600000.0,18/06/2021,-0.02530311017395892,-0.0253
2021-06-21,150.43,149.08,151.2,149.02,18.66M,0.017,18660000.0,21/06/2021,0.016968631692807046,0.017
2021-06-22,150.21,150.6,150.97,148.66,14.25M,-0.0015,14250000.0,22/06/2021,-0.0014624742405104918,-0.0015
2021-06-23,151.12,150.2,152.04,150.09,12.73M,0.0061,12730000.0,23/06/2021,0.006058185207376221,0.0061
2021-06-24,152.51,151.92,153.12,151.22,13.73M,0.0092,13730000.0,24/06/2021,0.009197988353626174,0.0092
2021-06-25,154.05,152.59,154.5,151.67,15.48M,0.0101,15480000.0,25/06/2021,0.01009769851157305,0.0101
2021-06-28,154.33,153.7,154.48,152.12,14.13M,0.0018,14130000.0,28/06/2021,0.0018175916910094791,0.0018
2021-06-29,154.14,155.0,156.31,153.61,14.53M,-0.0012,14530000.0,29/06/2021,-0.0012311281021190057,-0.0012
2021-06-30,155.54,153.75,156.08,153.71,12.53M,0.0091,12530000.0,30/06/2021,0.009082652134423386,0.0091
2021-07-01,157.08,156.26,157.14,155.41,10.48M,0.0099,10480000.0,01/07/2021,0.009900990099010132,0.0099
2021-07-02,156.03,155.95,156.32,155.12,11.43M,-0.0067,11430000.0,02/07/2021,-0.006684491978609652,-0.0067
2021-07-06,153.41,155.78,155.78,152.34,15.08M,-0.0168,15080000.0,06/07/2021,-0.016791642632827064,-0.0168
2021-07-07,153.59,152.01,154.28,151.55,12.27M,0.0012,12270000.0,07/07/2021,0.00117332638028822,0.0012
2021-07-08,150.94,151.61,152.53,150.04,17.83M,-0.0173,17830000.0,08/07/2021,-0.017253727456214674,-0.0173
2021-07-09,155.77,153.05,156.15,152.58,13.69M,0.032,13690000.0,09/07/2021,0.03199946998807479,0.032
2021-07-12,158.0,154.35,159.16,153.94,19.94M,0.0143,19940000.0,12/07/2021,0.01431597868652501,0.0143
2021-07-13,155.65,156.05,157.39,153.5,22.67M,-0.0149,22670000.0,13/07/2021,-0.014873417721518956,-0.0149
2021-07-14,155.12,155.95,157.28,152.95,14.62M,-0.0034,14620000.0,14/07/2021,-0.0034050754898811153,-0.0034
2021-07-15,155.46,153.9,156.53,153.7,11.54M,0.0022,11540000.0,15/07/2021,0.0021918514698298086,0.0022
2021-07-16,151.91,155.96,156.28,151.02,14.00M,-0.0228,14000000.0,16/07/2021,-0.02283545606586912,-0.0228
2021-07-19,146.97,148.55,149.82,145.71,22.17M,-0.0325,22170000.0,19/07/2021,-0.032519254821934074,-0.0325
2021-07-20,149.71,146.52,151.12,146.33,15.39M,0.0186,15390000.0,20/07/2021,0.01864326052935983,0.0186
2021-07-21,152.86,152.05,153.65,151.36,12.36M,0.021,12360000.0,21/07/2021,0.021040678645381172,0.021
2021-07-22,150.93,152.88,153.44,149.97,9.91M,-0.0126,9910000.0,22/07/2021,-0.012625932225565961,-0.0126
2021-07-23,150.64,151.48,152.84,150.25,9.67M,-0.0019,9670000.0,23/07/2021,-0.0019214205260718042,-0.0019
2021-07-26,151.65,150.19,151.96,150.17,8.21M,0.0067,8210000.000000001,26/07/2021,0.0067047265002657674,0.0067
2021-07-27,151.45,150.4,152.49,149.8,11.22M,-0.0013,11220000.0,27/07/2021,-0.0013188262446424126,-0.0013
2021-07-28,151.7,152.29,152.77,150.88,9.22M,0.0017,9220000.0,28/07/2021,0.0016507098052163105,0.0017
2021-07-29,153.0,153.14,153.87,151.91,9.06M,0.0086,9060000.0,29/07/2021,0.00856954515491104,0.0086
2021-07-30,151.78,152.58,153.67,151.2,9.81M,-0.008,9810000.0,30/07/2021,-0.007973856209150365,-0.008
2021-08-02,151.17,152.03,154.45,151.07,10.20M,-0.004,10200000.0,02/08/2021,-0.00401897483199376,-0.004
2021-08-03,152.89,151.95,153.32,149.52,10.39M,0.0114,10390000.0,03/08/2021,0.011377918899252437,0.0114
2021-08-04,151.24,151.25,153.37,150.91,10.15M,-0.0108,10150000.0,04/08/2021,-0.010792072732029423,-0.0108
2021-08-05,153.15,152.28,153.69,152.01,9.15M,0.0126,9150000.0,05/08/2021,0.012628934144406134,0.0126
2021-08-06,157.5,155.19,157.82,155.11,13.33M,0.0284,13330000.0,06/08/2021,0.028403525954945996,0.0284
2021-08-09,157.33,157.52,158.55,155.9,9.52M,-0.0011,9520000.0,09/08/2021,-0.0010793650793650134,-0.0011
2021-08-10,159.26,156.74,159.97,156.31,8.67M,0.0123,8670000.0,10/08/2021,0.012267209051039174,0.0123
2021-08-11,161.16,160.0,161.5,159.08,9.16M,0.0119,9160000.0,11/08/2021,0.011930177068943948,0.0119
2021-08-12,161.79,161.88,162.37,160.55,8.85M,0.0039,8850000.0,12/08/2021,0.003909158600148954,0.0039
2021-08-13,159.98,161.79,162.16,159.57,8.98M,-0.0112,8980000.0,13/08/2021,-0.011187341615674695,-0.0112
2021-08-16,158.93,158.94,159.03,156.78,8.76M,-0.0066,8760000.0,16/08/2021,-0.00656332041505181,-0.0066
2021-08-17,157.01,157.57,158.86,155.27,9.35M,-0.0121,9350000.0,17/08/2021,-0.012080790285031284,-0.0121
2021-08-18,155.58,156.31,158.01,155.34,8.07M,-0.0091,8070000.0,18/08/2021,-0.009107700146487319,-0.0091
2021-08-19,154.28,153.16,155.56,153.01,9.52M,-0.0084,9520000.0,19/08/2021,-0.008355829798174619,-0.0084
2021-08-20,154.72,154.35,154.9,153.16,6.97M,0.0029,6970000.0,20/08/2021,0.0028519574799066305,0.0029
2021-08-23,156.7,155.33,157.09,155.24,7.93M,0.0128,7930000.0,23/08/2021,0.012797311271975031,0.0128
2021-08-24,157.67,157.0,158.55,156.87,7.67M,0.0062,7670000.0,24/08/2021,0.0061901723037651735,0.0062
2021-08-25,160.92,158.51,161.78,157.8,11.34M,0.0206,11340000.0,25/08/2021,0.020612672036532054,0.0206
2021-08-26,161.75,162.26,163.83,161.15,11.03M,0.0052,11030000.0,26/08/2021,0.005157842406164681,0.0052
2021-08-27,163.05,161.75,163.16,161.26,8.78M,0.008,8780000.0,27/08/2021,0.008037094281298396,0.008
2021-08-30,160.44,163.21,163.49,159.88,7.94M,-0.016,7940000.0,30/08/2021,-0.016007359705611846,-0.016
2021-08-31,159.95,160.44,161.37,159.35,12.34M,-0.0031,12340000.0,31/08/2021,-0.003054101221640515,-0.0031
2021-09-01,159.72,160.22,160.76,158.97,8.73M,-0.0014,8730000.0,01/09/2021,-0.0014379493591746284,-0.0014
2021-09-02,160.46,160.02,161.61,159.43,8.82M,0.0046,8820000.0,02/09/2021,0.004633107938893044,0.0046
2021-09-03,159.49,160.39,160.89,159.15,7.96M,-0.006,7960000.0,03/09/2021,-0.006045120279197347,-0.006
2021-09-07,159.21,159.99,161.38,158.96,9.29M,-0.0018,9290000.0,07/09/2021,-0.0017555959621292638,-0.0018
2021-09-08,158.5,158.89,159.58,158.04,7.85M,-0.0045,7850000.0,08/09/2021,-0.004459518874442625,-0.0045
2021-09-09,159.19,158.27,160.83,158.08,7.90M,0.0044,7900000.0,09/09/2021,0.004353312302839196,0.0044
2021-09-10,157.36,160.56,160.72,157.22,8.31M,-0.0115,8310000.000000001,10/09/2021,-0.011495696965889701,-0.0115
2021-09-13,159.86,158.53,160.05,158.07,10.05M,0.0159,10050000.0,13/09/2021,0.015887137773258786,0.0159
2021-09-14,157.07,160.45,161.34,156.26,11.69M,-0.0175,11690000.0,14/09/2021,-0.01745277117477806,-0.0175
2021-09-15,158.16,156.72,158.69,156.47,11.69M,0.0069,11690000.0,15/09/2021,0.006939581078500012,0.0069
2021-09-16,158.09,159.41,160.85,157.22,10.88M,-0.0004,10880000.0,16/09/2021,-0.0004425897824986702,-0.0004
2021-09-17,157.68,157.38,159.01,157.0,25.61M,-0.0026,25610000.0,17/09/2021,-0.0025934594218482987,-0.0026
2021-09-20,152.96,153.89,154.56,150.49,15.82M,-0.0299,15820000.0,20/09/2021,-0.029934043632673712,-0.0299
2021-09-21,152.98,153.53,154.55,152.58,9.00M,0.0001,9000000.0,21/09/2021,0.0001307531380752014,0.0001
2021-09-22,155.91,155.2,157.25,155.1,11.24M,0.0192,11240000.0,22/09/2021,0.019152830435350987,0.0192
2021-09-23,161.18,158.0,161.71,157.67,12.34M,0.0338,12340000.0,23/09/2021,0.03380155217753833,0.0338
2021-09-24,163.04,161.44,163.59,160.82,10.10M,0.0115,10100000.0,24/09/2021,0.01153989328700833,0.0115
2021-09-27,166.98,165.0,167.4,164.61,13.22M,0.0242,13220000.0,27/09/2021,0.024165848871442686,0.0242
2021-09-28,166.08,167.7,169.3,165.66,13.39M,-0.0054,13390000.0,28/09/2021,-0.005389867049945929,-0.0054
2021-09-29,165.95,166.21,166.9,165.04,7.78M,-0.0008,7780000.0,29/09/2021,-0.0007827552986513497,-0.0008
2021-09-30,163.69,166.92,166.99,162.79,13.17M,-0.0136,13170000.0,30/09/2021,-0.01361855980717075,-0.0136
2021-10-01,167.13,164.0,168.3,163.6,11.28M,0.021,11280000.0,01/10/2021,0.02101533386278942,0.021
2021-10-04,166.95,166.97,170.44,165.73,14.12M,-0.0011,14120000.0,04/10/2021,-0.001077005923532659,-0.0011
2021-10-05,168.66,167.21,170.14,166.67,12.29M,0.0102,12290000.0,05/10/2021,0.010242587601078323,0.0102
2021-10-06,169.02,167.99,169.1,166.0,8.69M,0.0021,8690000.0,06/10/2021,0.002134471718249875,0.0021
2021-10-07,170.09,171.2,171.51,169.54,10.20M,0.0063,10200000.0,07/10/2021,0.006330611761921734,0.0063
2021-10-08,170.22,170.02,171.34,169.29,8.19M,0.0008,8189999.999999999,08/10/2021,0.0007643012522782211,0.0008
2021-10-11,166.64,170.8,171.29,166.46,12.15M,-0.021,12150000.0,11/10/2021,-0.02103160615673838,-0.021
2021-10-12,165.36,165.75,166.69,164.77,13.03M,-0.0077,13030000.0,12/10/2021,-0.0076812289966392555,-0.0077
2021-10-13,161.0,164.07,165.41,160.6,22.75M,-0.0264,22750000.0,13/10/2021,-0.026366715045960443,-0.0264
2021-10-14,163.47,161.75,164.01,160.06,15.18M,0.0153,15180000.0,14/10/2021,0.01534161490683239,0.0153
2021-10-15,166.61,165.35,167.17,164.14,14.27M,0.0192,14270000.0,15/10/2021,0.01920841744662649,0.0192
2021-10-18,166.55,166.48,168.61,165.91,12.67M,-0.0004,12670000.0,18/10/2021,-0.00036012244163019513,-0.0004
2021-10-19,168.57,167.4,168.65,166.58,8.05M,0.0121,8050000.000000001,19/10/2021,0.012128489942959897,0.0121
2021-10-20,170.84,168.3,170.87,167.46,8.19M,0.0135,8189999.999999999,20/10/2021,0.013466215815388427,0.0135
2021-10-21,169.5,170.75,171.33,168.68,8.42M,-0.0078,8420000.0,21/10/2021,-0.00784359634745968,-0.0078
2021-10-22,171.78,170.03,172.09,169.7,8.82M,0.0135,8820000.0,22/10/2021,0.013451327433628313,0.0135
2021-10-25,170.94,172.71,172.96,170.48,10.16M,-0.0049,10160000.0,25/10/2021,-0.004889975550122272,-0.0049
2021-10-26,171.4,171.0,172.49,170.54,8.02M,0.0027,8020000.0,26/10/2021,0.002691002691002753,0.0027
2021-10-27,167.83,170.32,170.7,167.34,9.85M,-0.0208,9850000.0,27/10/2021,-0.020828471411901917,-0.0208
2021-10-28,170.36,168.3,170.51,167.96,7.21M,0.0151,7210000.0,28/10/2021,0.01507477804921642,0.0151
2021-10-29,169.89,171.18,172.24,169.39,8.14M,-0.0028,8140000.000000001,29/10/2021,-0.0027588635830008146,-0.0028
2021-11-01,169.8,172.04,172.33,169.0,7.44M,-0.0005,7440000.0,01/11/2021,-0.0005297545470597242,-0.0005
2021-11-02,170.47,169.8,171.69,168.92,7.17M,0.0039,7170000.0,02/11/2021,0.003945818610129548,0.0039
2021-11-03,170.53,170.13,171.13,169.15,8.40M,0.0004,8400000.0,03/11/2021,0.000351968088226684,0.0004
2021-11-04,168.29,170.0,170.2,166.49,9.57M,-0.0131,9570000.0,04/11/2021,-0.013135518677065638,-0.0131
2021-11-05,168.05,168.9,170.09,167.41,7.98M,-0.0014,7980000.0,05/11/2021,-0.0014261096916036164,-0.0014
2021-11-08,169.06,169.05,170.92,168.74,6.41M,0.006,6410000.0,08/11/2021,0.00601011603689372,0.006
2021-11-09,167.78,167.35,168.47,166.59,7.99M,-0.0076,7990000.0,09/11/2021,-0.007571276469892307,-0.0076
2021-11-10,167.62,167.45,168.95,167.09,7.00M,-0.001,7000000.0,10/11/2021,-0.0009536297532483085,-0.001
2021-11-11,167.61,167.52,168.68,166.9,5.82M,-0.0001,5820000.0,11/11/2021,-5.9658751938806986e-05,-0.0001
2021-11-12,166.86,167.65,167.74,165.72,8.11M,-0.0045,8109999.999999999,12/11/2021,-0.004474673348845548,-0.0045
2021-11-15,166.56,167.21,167.78,166.0,6.49M,-0.0018,6490000.0,15/11/2021,-0.001797914419273683,-0.0018
2021-11-16,165.36,167.06,167.07,165.12,9.71M,-0.0072,9710000.0,16/11/2021,-0.00720461095100855,-0.0072
2021-11-17,164.47,165.21,165.56,163.39,9.91M,-0.0054,9910000.0,17/11/2021,-0.005382196419932317,-0.0054
2021-11-18,163.05,164.39,164.85,162.56,8.12M,-0.0086,8119999.999999999,18/11/2021,-0.008633793396972012,-0.0086
2021-11-19,160.92,161.3,162.11,159.45,12.19M,-0.0131,12190000.0,19/11/2021,-0.013063477460901751,-0.0131
2021-11-22,164.35,164.16,165.98,162.99,14.55M,0.0213,14550000.0,22/11/2021,0.021314939100174124,0.0213
2021-11-23,168.28,165.5,168.56,165.37,12.36M,0.0239,12360000.0,23/11/2021,0.02391238211134783,0.0239
2021-11-24,166.96,168.46,169.44,166.44,9.63M,-0.0078,9630000.0,24/11/2021,-0.007844069408129317,-0.0078
2021-11-26,161.93,162.14,162.65,158.82,13.62M,-0.0301,13620000.0,26/11/2021,-0.030126976521322457,-0.0301
2021-11-29,161.23,163.31,164.78,159.82,12.10M,-0.0043,12100000.0,29/11/2021,-0.0043228555548694425,-0.0043
2021-11-30,158.83,159.16,160.63,158.29,18.92M,-0.0149,18920000.0,30/11/2021,-0.01488556720213341,-0.0149
2021-12-01,157.89,161.0,163.27,157.8,12.26M,-0.0059,12260000.0,01/12/2021,-0.005918277403513361,-0.0059
2021-12-02,161.21,159.83,163.25,158.8,12.97M,0.021,12970000.0,02/12/2021,0.0210272974855914,0.021
2021-12-03,158.29,161.5,161.83,157.19,12.68M,-0.0181,12680000.0,03/12/2021,-0.018113020284101555,-0.0181
2021-12-06,160.16,161.01,162.61,159.46,11.19M,0.0118,11190000.0,06/12/2021,0.011813759555246772,0.0118
